directory,log_path,dataset,raw_config,canonical_config,seed,avg_acc1,task_count,expected_task_count,complete,eligible_method,source_priority,debug_priority,sha256,size_bytes,selected,exclusion_reason
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antSymmetricFull_sbsQ0.20S0.2,s1995,76.97,6,6,True,False,2,0,90cfb26a559e0b09f8acf75377badd305541ccc42a53025a47a4041c11600b35,5864,False,method_not_in_analysis
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1993,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1993/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal_avgK10,antB0_nceA1_baselineInfoNCE_avgK10,s1993,76.29,6,6,True,True,1,0,b6f5330958bf9dc3f28013cb30d53a3a3a64d0daa1f8d420d81369c0a584733a,5863,True,
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1994,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1994/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal_avgK10,antB0_nceA1_baselineInfoNCE_avgK10,s1994,77.04,6,6,True,True,1,0,6d5113de879cc300928b6b54cbdeab564b3add19962654f15ddb57a65ba91b81,5864,True,
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1995,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1995/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal_avgK10,antB0_nceA1_baselineInfoNCE_avgK10,s1995,76.84,6,6,True,True,1,0,6e6e009977639a62db315b35ca86630d19a5563ce404a767b9155c24d8086ff4,5864,True,
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1993,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1993/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal_avgK3,antB0_nceA1_baselineInfoNCE_avgK3,s1993,76.38,6,6,True,True,1,0,64068a0d5a76686cf7f22a497955d711f3378a585323671e8d62e04fc852865d,5865,True,
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1994,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1994/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal_avgK3,antB0_nceA1_baselineInfoNCE_avgK3,s1994,77.19,6,6,True,True,1,0,f4647bdccc4ccb56be17323695b54953377125d54fd4996c72b3b46df9314a20,5863,True,
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1995,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1995/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal_avgK3,antB0_nceA1_baselineInfoNCE_avgK3,s1995,77.23,6,6,True,True,1,0,af09eb271852852a0b7b67a8c9b964771c857686bdd95c5a67dc3c8e5e1bd34b,5862,True,
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1993,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1993/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal_avgK5,antB0_nceA1_baselineInfoNCE_avgK5,s1993,76.79,6,6,True,True,1,0,1ea60cd62f98a43681d6b3608ea6814c6fc42add73d155a11e60860d202961b5,5863,True,
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1994,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1994/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal_avgK5,antB0_nceA1_baselineInfoNCE_avgK5,s1994,77.01,6,6,True,True,1,0,f9059277a1a1ee6fd961799e02bc2c00037c05502616af1a554f1c84dde9a5b4,5863,True,
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1995,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1995/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal_avgK5,antB0_nceA1_baselineInfoNCE_avgK5,s1995,76.85,6,6,True,True,1,0,b661dc57277d93fd88b8f7ea669edde38b4c45df606f2a6220bed53cfd4d2a8c,5862,True,
exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_s1996,logs/exp_cifar100_50-10_antB0_nceA1_antGlobal_nceGlobal_s1996/exp_gistlog.log,cifar100_50-10,antB0_nceA1_antGlobal_nceGlobal,antB0_nceA1_baselineInfoNCE,s1996,77.1,6,6,True,True,1,0,503cc3c13747e25e1753ec33e572e1543fe5e169f2f85f04a9a15ad05498f871,5866,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_refDetached_s1997,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_refDetached_s1997/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1997,61.03,6,6,True,True,1,0,b7e9f9cf292ee13523ad24939405b99b0cbcc1e2aeeae5cd85c7d138bfc060e2,5865,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal,antB0.5_nceA1_antM0.5_antGlobal,s1993,61.36,6,6,True,True,1,0,a019c8eac9950ed0fad9f2ea4c1f66bd687cc9204257f4997ce2c539dc607d79,5868,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal,antB0.5_nceA1_antM0.5_antGlobal,s1994,61.3,6,6,True,True,1,0,68d8440c950d82da2331ef13197bd0adc96cc5f1b9c04b175ffac037767b9433,5870,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal,antB0.5_nceA1_antM0.5_antGlobal,s1995,61.15,6,6,True,True,1,0,4a80f79d92782a7f2e9b848d21fabe3ba80ad60877d1a76c02829f1571bbef62,5869,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1993,61.12,6,6,True,True,2,0,8ebdbc0267e77d98cbaaefbf3b55c118749ff00c6768d5951a647967166e0ad7,6063,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1994,61.25,6,6,True,True,2,0,fa82d202e39a359ac48639aa6616886ebb879bb6208841f23258839194def18c,6066,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1995,61.17,6,6,True,True,2,0,ef73d704016929fb1eb2ed10aa954765c6aab2555bb322ac1a87f902c41e1eab,6063,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceLocal,antB0.5_nceA1_antM0.5_antGlobal,s1993,61.5,6,6,True,True,2,0,2887a9d24c9f96062e6474566ab706cf5bb0aef98699f4c99391648d9d28c4eb,5869,False,lower_priority_equivalent_run
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceLocal,antB0.5_nceA1_antM0.5_antGlobal,s1994,61.15,6,6,True,True,2,0,9bc631c9c69b6fa26f5e7919945128de082aceaceb5e2e76fb8b94ae3ae889d7,5867,False,lower_priority_equivalent_run
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antGlobal_nceLocal,antB0.5_nceA1_antM0.5_antGlobal,s1995,61.04,6,6,True,True,2,0,6ef0363928063f9679e3a47f8f2eb8f45fd9a8037be8e4e6b78245976fd33132,5870,False,lower_priority_equivalent_run
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached_s1996,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached_s1996/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1996,61.6,6,6,True,True,1,0,3fa71d64faff058b24cdf7633cf76b0abeb47624740c97db23fc94a5ebba9cae,5868,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceGlobal,antB0.5_nceA1_antM0.5_antLocal,s1993,60.81,6,6,True,True,1,0,932f092b778aaa02bc2abf240a8f230c0227c24f651b422a6cc84cfd0f419145,5866,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceGlobal,antB0.5_nceA1_antM0.5_antLocal,s1994,61.17,6,6,True,True,1,0,409b70d0ddf7945b7f54ff148df9380c605ffcef70369beabb887de46219e52a,5867,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceGlobal,antB0.5_nceA1_antM0.5_antLocal,s1995,61.13,6,6,True,True,1,0,870ea9d0636ffd9a375fe651da6b79222de55f418c584bc54bf128246a419a6c,5869,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antLocal_avgK10,s1993,61.08,6,6,True,True,2,0,bfdef1f90f05103f455baeb9e9a6c9d158d99427005924893c87a0472521fe90,5868,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antLocal_avgK10,s1994,61.22,6,6,True,True,2,0,280fe2768401b434bff188babca1e88f89dd4bba348019f17bffad40651c1bf4,5869,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antLocal_avgK10,s1995,61.23,6,6,True,True,2,0,bfc7b063992947ebb896b486c5fc8847fae3219221ec2208242b9a29a8c0c427,5866,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antLocal_avgK3,s1993,61.0,6,6,True,True,2,0,8d1bd2c72a6b77d74dc7041db24e18c074453a9cdd456ef36385ef5cf89ae33a,5867,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antLocal_avgK3,s1994,61.5,6,6,True,True,2,0,bb7146c98c261687ae8fa704aa23e529531cbdfdf17d0e3416940fee2d07cd2c,5869,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antLocal_avgK3,s1995,61.03,6,6,True,True,2,0,935dabcda178d82b9835745db32904f503785b40331e8a32aa5282aef993b407,5865,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antLocal_avgK5,s1993,61.25,6,6,True,True,2,0,8e63b65a9d8d1448a31852a21b9d1e0cc586b951b70ca4b9d8f6a52ddc803998,5871,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antLocal_avgK5,s1994,61.51,6,6,True,True,2,0,a1206cfb05407208d5ab9333f4ccb9b44012c5fb0cca2e8528e0357c9cf97e11,5867,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antLocal_avgK5,s1995,61.09,6,6,True,True,2,0,47756133deccd8bb43d4994f374f8627559e59bb3cd8b62fa02bfedfbd660efd,5867,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1993,61.3,6,6,True,True,2,0,b67af3d4594a9c2e4f41108ff1699366d9514d382a69ed4195c3e7cca8fd9734,6066,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1994,61.08,6,6,True,True,2,0,62b742a029dbf3e295640fdf0028f4a80d81eb3fc4abb3e5511fce8e6b727e76,6064,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1995,61.05,6,6,True,True,2,0,e8f9202ce514566485e6956e914cca1a753e5d46b9b6908092cbeedfc7ae2d52,6066,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1993,61.01,6,6,True,False,2,0,0a2827da875acc8dd5d25cb74ca6f1c8eb2244e0e5b075722daf99de70378512,5867,False,method_not_in_analysis
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1994,61.21,6,6,True,False,2,0,0b9ca9e5c37702e4a82eb6db7871f69a057eccaf8dee495f01da22a3028d482f,5866,False,method_not_in_analysis
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1995,60.89,6,6,True,False,2,0,6f9090ed2ebfa2c83339170c61f8dfd4504fc797b9f74f4a529bb63055a00de5,5866,False,method_not_in_analysis
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995_v2,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995_v2/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1995,,0,6,False,False,2,0,5b17d993989cbed4127a5b3afb5ea0319e318b4fa6e90a889c93983940969918,13210,False,method_not_in_analysis
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995_v3,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995_v3/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1995,61.22,6,6,True,False,2,0,bf59ebb85536cbaee2046015bdba618bb621869d9615453fe063c2683d50e27f,6065,False,method_not_in_analysis
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1996,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1996/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1996,60.93,6,6,True,True,1,0,8774fd323579cbdd02d707d344ba18c638698be34a04c453a2c17933a070eba5,5867,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1997,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1997/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1997,61.17,6,6,True,True,1,0,02c4594c58d55831504ecfeef746ca8dc1c600e3ca7158dcecf46964f85bff36,5866,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1993,61.23,6,6,True,True,2,0,0ad0f3284b67013ba0076a8d916511644a57f3380afddea6fba5bf679c7fdea5,6065,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1994,61.97,6,6,True,True,2,0,93691884b525edf33cee9e7f2c3fb8d6b3a2c8cc74fc863890102f0606e70f86,6064,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1995,61.34,6,6,True,True,2,0,a3de6102b76dc68396fab9d81973fa1f987ff1272f337eee88fe7103b33a2179,6062,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1993,61.37,6,6,True,True,2,0,83a0217d95d9cc2f10e6766fe19e7f95ea9ecb03068e56b3748be19ac826155a,6063,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1994,61.23,6,6,True,True,2,0,1979a1f5010a68f8b9a9ef96c9d0018bd9a18d71b33c4ae8cc31304e192e1d1d,6062,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1995,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1995/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1995,61.31,6,6,True,True,2,0,e78530b8c1779eda9e8153d87b7b2e63fd35512ee2df723a2f649f1877cd23b6,6065,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1997,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1997/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1997,61.11,6,6,True,True,1,0,34c8fdc74940e8aabcdb860fcce77d8f5622fec3dbd9562a8260e9d78785cd42,5868,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_s1993,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_s1993/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal,antB0.5_nceA1_antM0.5_antSymmetricFull,s1993,61.12,6,6,True,True,1,0,ff73f90ba35dcd9620c46480d1ad8417e34dc4d46f404a083fdac5cdc21eba36,5867,True,
exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_s1994,logs/exp_tiny_imagenet_100-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_s1994/exp_gistlog.log,tiny_imagenet_100-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal,antB0.5_nceA1_antM0.5_antSymmetricFull,s1994,61.46,6,6,True,True,1,0,6d880db3b93c62cd66b94785e2eca54cd0d7c8f22f217b22215732cf298838b1,5866,True,
